_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
6471f974c7b2e74af083a0fe||102.38|94.08|111.98|72.13|512,10,2,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1685191028000
6471f932c7b2e74af0839f5f||107.38|93.43|114.98|75.77|537,15,0,4|time|60|-1|3|60.01|0|37.28|false|false|english|none|normal|false|false|false||1685190962000
6471f854c7b2e74af083999e||100.4|93.08|113|70.89|502,15,2,3|time|60|-1|11|60|0|74.48|false|false|english|none|normal|false|false|false||1685190740000
6470d3e0c7b2e74af065489c||104.6|94.16|113.2|71.19|523,12,0,0|time|60|-1|6|60|0|106.42|false|false|english|none|normal|false|false|false||1685115872000
6470c44fc7b2e74af04b2dce||107.4|94.25|114.8|71.54|537,10,5,1|time|60|-1|4|60|0|58.27|false|false|english|none|normal|false|false|false||1685111887000
646cebdcc7b2e74af0395d0a||114.58|96.25|120.18|76.04|573,8,0,1|time|60|-1|6|60.01|0|98.45|false|false|english|none|normal|false|false|false||1684859868000
646ce668c7b2e74af02c6c29||102.58|94.4|111.78|72.97|513,12,1,3|time|60|-1|15|60.01|0|75.26|false|false|english|none|normal|false|false|false||1684858471000
646a64cac7b2e74af097b6f4||108.98|94.71|119.18|77.51|545,13,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1684694218000
646a6483c7b2e74af097b4f5||107.98|94.39|118.58|74.91|540,11,1,5|time|60|-1|13|60.01|0|80.12|false|false|english|none|normal|false|false|false||1684694147000
6469ab18c7b2e74af04387cc||107.18|95.62|116.58|79.26|536,8,2,2|time|60|-1|9|60.01|0|105.91|false|false|english|none|normal|false|false|false||1684646680000
6469aa04c7b2e74af04381dc||114.78|97.03|119.18|74.47|574,4,0,1|time|60|-1|13|60.01|0|131.85|false|false|english|none|normal|false|false|false||1684646404000
6469a8d6c7b2e74af0405371||114.18|94.79|125.58|76.67|571,16,2,3|time|60|-1|3|60.01|0|5.79|false|false|english|none|normal|false|false|false||1684646102000
6469a882c7b2e74af03d285f||105|95.3|112.4|75.58|525,8,1,3|time|60|-1|11|60|0|123.71|false|false|english|none|normal|false|false|false||1684646018000
6468e827c7b2e74af0e3a3a8||103.8|92.2|115.2|74|519,20,4,2|time|60|-1|4|60|0|7.8|false|false|english|none|normal|false|false|false||1684596775000
6468e7cac7b2e74af0e3a09a||112.18|96.78|114.98|71.89|561,4,0,1|time|60|-1|2|60.01|0|5.18|false|false|english|none|normal|false|false|false||1684596682000
6468e775c7b2e74af0e07668||103.2|94.95|108|71.15|516,8,1,0|time|60|-1|5|60|0|87.1|false|false|english|none|normal|false|false|false||1684596597000
6468e4f7c7b2e74af0dd3861||105.2|93.06|116.4|72.02|526,22,2,3|time|60|-1|23|60|0|166.26|false|false|english|none|normal|false|false|false||1684595959000
64679577c7b2e74af075b570||109.58|93.81|115.58|72.65|548,10,1,3|time|60|-1|14|60.01|0|104.77|false|false|english|none|normal|false|false|false||1684510071000
64679465c7b2e74af075a743||113.6|94.23|122|76.43|568,13,1,5|time|60|-1|19|60|0|112.59|false|false|english|none|normal|false|false|false||1684509797000
64677d81c7b2e74af04ea7e3||107.98|93.51|117.38|73.18|540,15,1,1|time|60|-1|5|60.01|0|69.16|false|false|english|none|normal|false|false|false||1684503937000
64677cdac7b2e74af048514e||109.98|93.96|119.98|73.01|550,15,1,3|time|60|-1|4|60.01|0|27.55|false|false|english|none|normal|false|false|false||1684503770000
64666753c7b2e74af04df428||111.58|95.57|118.98|72.67|558,6,3,1|time|60|-1|4|60.01|0|84.34|false|false|english|none|normal|false|false|false||1684432723000
64659f7fc7b2e74af0e5f446||113|98.45|114.8|73.93|565,2,0,1|time|60|-1|9|60|0|50.72|false|false|english|none|normal|false|false|false||1684381567000
64659e59c7b2e74af0dfa1af||106.18|93.96|112.58|71.26|531,14,2,2|time|60|-1|4|60.01|0|61.81|false|false|english|none|normal|false|false|false||1684381273000
64659dafc7b2e74af0df9d34||104|94.66|114.8|73.38|520,10,7,2|time|60|-1|7|60|0|113.71|false|false|english|none|normal|false|false|false||1684381103000
64637aa66d0f2738e335b82d||102.4|93.27|107.6|72.22|512,8,1,1|time|60|-1|10|60|0|124.69|false|false|english|none|normal|false|false|false||1684241062000
6463104e6d0f2738e376138f||117.78|95.69|122.78|74.96|589,6,3,3|time|60|-1|6|60.01|0|32.59|false|false|english|none|normal|false|false|false||1684213838000
64630f966d0f2738e3760ed8||115|95.92|119.8|73.31|575,5,4,1|time|60|-1|9|60|0|78.8|false|false|english|none|normal|false|false|false||1684213654000
64630c5e6d0f2738e36fb05c||119.2|95.63|127|78.64|596,16,1,3|time|60|-1|8|60|0|90.28|false|false|english|none|normal|false|false|false||1684212830000
646303d66d0f2738e362e776||115.18|96.23|119.38|77.7|576,8,0,1|time|60|-1|7|60.01|0|41.57|false|false|english|none|normal|false|false|false||1684210646000
646267ac6d0f2738e34373bd||106.56|95.89|108.76|74.79|533,5,1,3|time|60|-1|6|60.02|0|86|false|false|english|none|normal|false|false|false||1684170668000
646266ec6d0f2738e3436903||107.98|95.52|113.18|72.39|540,9,1,0|time|60|-1|6|60.01|0|49.3|false|false|english|none|normal|false|false|false||1684170476000
6460d5926d0f2738e36c3cbb||107.78|95.8|110.78|72.57|539,4,0,2|time|60|-1|7|60.01|0|64.68|false|false|english|none|normal|false|false|false||1684067730000
6460d4c36d0f2738e36c3601||114.4|95.73|120.4|79.98|572,13,1,2|time|60|-1|14|60|0|55.37|false|false|english|none|normal|false|false|false||1684067523000
645f80bc6d0f2738e3049704||109|95.95|117|73.81|545,9,0,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1683980476000
645f80696d0f2738e30494b7||117.18|95.16|126.18|77.57|586,14,1,2|time|60|-1|24|60.01|0|234.86|false|false|english|none|normal|false|false|false||1683980393000
645e836b6d0f2738e33c01d8||106.98|95.84|112.98|75.1|535,7,1,1|time|60|-1|3|60.01|0|54.55|false|false|english|none|normal|false|false|false||1683915627000
645e82ef6d0f2738e33bfabb||108.38|96.04|115.78|73.3|542,11,3,2|time|60|-1|2|60.01|0|10.86|false|false|english|none|normal|false|false|false||1683915503000
645e82a26d0f2738e33bf655||100.2|94.91|107.6|66.61|501,10,0,6|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1683915426000
645e825f6d0f2738e33bf25d||103.78|94.39|109.58|73.27|519,7,1,3|time|60|-1|2|60.01|0|11.27|false|false|english|none|normal|false|false|false||1683915359000
645e81e46d0f2738e335ab9c||94.78|92.49|107.18|70.4|474,16,3,9|time|60|-1|17|60.01|0|150.94|false|false|english|none|normal|false|false|false||1683915236000
645e695e6d0f2738e308a364||109.58|94.63|120.38|79.01|548,10,2,5|time|60|-1|2|60.01|0|9.23|false|false|english|none|normal|false|false|false||1683908958000
645e68ed6d0f2738e3089d0c||110.78|95.36|119.18|80.31|554,14,1,3|time|60|-1|6|60.01|0|22.98|false|false|english|none|normal|false|false|false||1683908845000
645e648e6d0f2738e3021e07||115.58|97.19|118.98|72.02|578,4,0,1|time|60|-1|4|60.01|0|13.58|false|false|english|none|normal|false|false|false||1683907726000
645dc8536d0f2738e3e9b3b4||111.6|93.98|121.6|74.15|558,19,2,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1683867731000
645dc8026d0f2738e3e9b163||107.98|94.62|116.98|72.06|540,11,3,3|time|60|-1|6|60.01|0|38.16|false|false|english|none|normal|false|false|false||1683867650000
645dc7896d0f2738e3e36f54||107.6|93.17|117.6|76.41|538,11,10,2|time|60|-1|15|60|0|102.67|false|false|english|none|normal|false|false|false||1683867529000
645db86f6d0f2738e3ca0b7b||107.98|93.53|118.38|76.85|540,18,2,5|time|60|-1|6|60.01|0|38.27|false|false|english|none|normal|false|false|false||1683863663000
645db7496d0f2738e3ca02df||115.78|96.89|119.98|72.43|579,5,1,1|time|60|-1|4|60.01|0|16.68|false|false|english|none|normal|false|false|false||1683863369000
645db6d06d0f2738e3c9ff5f||113.58|96.3|116.78|77.97|568,8,3,0|time|60|-1|1|60.01|0|10.9|false|false|english|none|normal|false|false|false||1683863248000
645db6836d0f2738e3c9fd3f||113.38|95.85|117.78|74.85|567,7,0,4|time|60|-1|4|60.01|0|12.04|false|false|english|none|normal|false|false|false||1683863171000
645db5ef6d0f2738e3c3baa2||109.58|94.1|121.18|73.54|548,21,1,7|time|60|-1|3|60.01|0|12.98|false|false|english|none|normal|false|false|false||1683863023000
645c75466d0f2738e3804279||91.98|92.21|106.18|71.73|460,11,12,2|time|60|-1|24|60.01|0|149.77|false|false|english|none|normal|false|false|false||1683780934000
645c74366d0f2738e3803a8b||93|95.76|96.6|68.12|465,3,4,0|time|60|-1|1|60|0|3.07|false|false|english|none|normal|false|false|false||1683780662000
645c709a6d0f2738e379e312||97.4|92.28|111.8|72.45|487,19,3,2|time|60|-1|10|60|0|108.36|false|false|english|none|normal|false|false|false||1683779738000
6459c8db8723e138c40bcd5e||111.2|95.87|120|74.78|556,10,1,2|time|60|-1|42|60|0|273.27|false|false|english|none|normal|false|false|false||1683605723000
6459c0c78723e138c4f8e92f||106.2|93.85|117.6|73.01|531,18,0,1|time|60|-1|16|60|0|161.19|false|false|english|none|normal|false|false|false||1683603655000
6459bf758723e138c4f8df77||104.18|96.43|110.98|76.5|521,9,0,3|time|60|-1|16|60.01|0|115.16|false|false|english|none|normal|false|false|false||1683603317000
645918e38723e138c4c86ab5||105.4|94.98|113.8|75.51|527,11,2,2|time|60|-1|22|60|0|164.62|false|false|english|none|normal|false|false|false||1683560675000
6459178c8723e138c4c85661||113.78|95.81|122.98|82.1|569,15,0,5|time|60|-1|23|60.01|0|127.36|false|false|english|none|normal|false|false|false||1683560332000
645916978723e138c4c848b6||108.18|97.03|112.98|71.18|541,6,0,5|time|60|-1|7|60.01|0|54.61|false|false|english|none|normal|false|false|false||1683560087000
6457480e8723e138c486e81d||112.4|96.46|116.6|76.7|562,6,1,2|time|60|-1|2|60|0|9.3|false|false|english|none|normal|false|false|false||1683441678000
645747b88723e138c486e5df||109.98|97.23|113.78|72.48|550,6,1,0|time|60|-1|4|60.01|0|27.63|false|false|english|none|normal|false|false|false||1683441592000
645747488723e138c486e327||107.98|96.01|112.98|73.35|540,9,0,3|time|60|-1|8|60.01|0|72.74|false|false|english|none|normal|false|false|false||1683441480000
645746048723e138c486db5a||109.4|95.97|110.6|71.13|547,3,1,0|time|60|-1|38|60|0|242.16|false|false|english|none|normal|false|false|false||1683441156000
645649788723e138c4c20a44||108.58|95.03|114.58|74.15|543,12,2,7|time|60|-1|40|60.01|0|285.49|false|false|english|none|normal|false|false|false||1683376504000
645646c18723e138c4bbc3a2||113.18|96.33|116.98|74.97|566,4,1,0|time|60|-1|9|60.01|0|91.98|false|false|english|none|normal|false|false|false||1683375809000
645645fb8723e138c4bbbdef||118.58|96.49|123.98|78.64|593,9,2,1|time|60|-1|9|60.01|0|53.26|false|false|english|none|normal|false|false|false||1683375611000
6454f43f8723e138c45e1a71||114.8|95.8|121|75.96|574,11,0,1|time|60|-1|6|60|0|58.04|false|false|english|none|normal|false|false|false||1683289151000
6454f36d8723e138c45e1219||110.6|95.62|115.6|71.81|553,4,3,1|time|60|-1|11|60|0|121.51|false|false|english|none|normal|false|false|false||1683288941000
6454f2418723e138c457d5d1||109.18|95.03|113.18|73.88|546,7,1,1|time|60|-1|26|60.01|0|207.35|false|false|english|none|normal|false|false|false||1683288641000
6454f0c18723e138c457c707||116.8|96.61|122|77.96|584,7,1,1|time|60|-1|25|60|0|146.58|false|false|english|none|normal|false|false|false||1683288257000
6454d0c68723e138c41f1b67||118.38|97.44|123.58|77.57|592,6,1,0|time|60|-1|15|60.01|0|188.11|false|false|english|none|normal|false|false|false||1683280070000
6454cf518723e138c418e094||109|96.05|113.6|72.07|545,6,0,1|time|60|-1|5|60|0|64.37|false|false|english|none|normal|false|false|false||1683279697000
6454ceb98723e138c418dc32||104.58|93.97|112.38|69.63|523,11,1,3|time|60|-1|14|60.01|0|119.54|false|false|english|none|normal|false|false|false||1683279545000
6454a4258723e138c4cd60c3||112.58|97.01|118.38|78.4|563,5,0,1|time|60|-1|5|60.01|0|49.51|false|false|english|none|normal|false|false|false||1683268645000
6454a3a48723e138c4cd5cd9||112|96.13|115.8|72.79|560,6,0,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1683268516000
6454a3488723e138c4cd5a3f||109.78|95.25|114.78|74.13|549,8,1,2|time|60|-1|3|60.01|0|20.17|false|false|english|none|normal|false|false|false||1683268424000
6454a2ec8723e138c4cd5783||112.6|96.76|114.4|70.97|563,4,0,1|time|60|-1|2|60|0|7.75|false|false|english|none|normal|false|false|false||1683268332000
6454a1298723e138c4c71ad2||110.8|96.24|114.2|79.1|554,5,1,0|time|60|-1|9|60|0|51.55|false|false|english|none|normal|false|false|false||1683267881000
645354de8723e138c475ceda||106.18|97.29|108.98|73.67|531,3,1,2|time|60|-1|10|60.01|0|116.97|false|false|english|none|normal|false|false|false||1683182814000
645353e08723e138c46f9a81||110.38|96.86|112.38|73.88|552,4,0,1|time|60|-1|15|60.01|0|185.85|false|false|english|none|normal|false|false|false||1683182560000
645276fb8723e138c4e8f7ea||109.98|95.56|113.38|72.89|550,7,1,2|time|60|-1|10|60.01|0|68.09|false|false|english|none|normal|false|false|false||1683126011000
645276378723e138c4e2c06f||113.98|97.61|115.38|76.99|570,4,0,1|time|60|-1|45|60.01|0|326.93|false|false|english|none|normal|false|false|false||1683125815000
6451223e8b42543b37956567||109.4|95.98|110.8|72.89|547,0,4,0|time|60|-1|19|60|0|206.3|false|false|english|none|normal|false|false|false||1683038782000
6451180a8b42543b37825b87||116.6|98.49|118.2|77.13|583,3,0,2|time|60|-1|13|60|0|107.12|false|false|english|none|normal|false|false|false||1683036170000
6451150a8b42543b377c09a8||118.8|98.37|122.4|78.95|594,4,0,1|time|60|-1|5|60|0|46.47|false|false|english|none|normal|false|false|false||1683035402000
64510e6c8b42543b376f6049||116|98|118.4|77.2|580,2,1,0|time|60|-1|11|60|0|67.24|false|false|english|none|normal|false|false|false||1683033708000
64510dbd8b42543b376f57c2||112.58|96.59|113.78|78.49|563,2,1,0|time|60|-1|8|60.01|0|111.34|false|false|english|none|normal|false|false|false||1683033533000
644f95678b42543b37cf30d2||112.4|96.3|116|74.74|562,7,0,2|time|60|-1|6|60|0|47.21|false|false|english|none|normal|false|false|false||1682937191000
644f93eb8b42543b37c8fedc||118.38|97.24|121.58|74.03|592,6,1,1|time|60|-1|7|60.01|0|16.42|false|false|english|none|normal|false|false|false||1682936811000
644f938a8b42543b37c8fc4f||107.98|94.91|114.78|75.43|540,10,1,0|time|60|-1|2|60.01|0|22.46|false|false|english|none|normal|false|false|false||1682936714000
644f657b8b42543b3777c5ff||119.8|97.29|124|82.23|599,6,1,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1682924923000
644f65398b42543b3777c439||111.2|96.9|114.8|78.08|556,9,0,3|time|60|-1|7|60|0|37.56|false|false|english|none|normal|false|false|false||1682924857000
644f64908b42543b3777bff8||108.18|96.53|112.58|74.05|541,3,2,1|time|60|-1|3|60.01|0|37.35|false|false|english|none|normal|false|false|false||1682924688000
644f64108b42543b3777bcd5||97.4|93.55|105|72.9|487,11,1,3|time|60|-1|6|60|0|24.95|false|false|english|none|normal|false|false|false||1682924560000
644f63b38b42543b3777ba47||104.98|95.55|108.78|72.16|525,5,1,1|time|60|-1|3|60.01|0|10.9|false|false|english|none|normal|false|false|false||1682924467000
644dff7b8b42543b37fb4aaa||107.58|96.83|111.38|74.31|538,4,0,1|time|60|-1|10|60.01|0|40.66|false|false|english|none|normal|false|false|false||1682833275000
644dfe798b42543b37fb44b7||110.98|96.25|113.98|76.11|555,4,1,0|time|60|-1|11|60.01|0|56.48|false|false|english|none|normal|false|false|false||1682833017000
644d0b778b42543b374da847||107.76|95.28|110.36|71.12|539,5,0,1|time|60|-1|28|60.02|0|142.82|false|false|english|none|normal|false|false|false||1682770807000
644cdb648b42543b37f6892f||110.2|95.48|116.6|75.35|551,12,0,1|time|60|-1|9|60|0|114.65|false|false|english|none|normal|false|false|false||1682758500000
644cda288b42543b37f681e4||108.58|95.93|115.98|76.66|543,10,1,2|time|60|-1|9|60.01|0|61.42|false|false|english|none|normal|false|false|false||1682758184000
644cd9968b42543b37f67e60||112.98|95.6|121.18|81.94|565,12,1,3|time|60|-1|14|60.01|0|102.45|false|false|english|none|normal|false|false|false||1682758038000
644cd8ba8b42543b37f05629||104.8|92.94|114.2|73.77|524,22,1,4|time|60|-1|34|60|0|187.61|false|false|english|none|normal|false|false|false||1682757818000
644caeba8b42543b37a5be04||113.38|96.67|116.78|73.73|567,2,0,2|time|60|-1|24|60.01|0|171.78|false|false|english|none|normal|false|false|false||1682747066000
644ca0d48b42543b379302d2||88.79|88.71|109.78|66.44|444,33,4,10|time|60|-1|3|60.01|0|5.89|false|false|english|none|normal|false|true|false||1682743508000
644ca0718b42543b378cdda5||109.78|95.83|118.78|79.02|549,12,0,3|time|60|-1|16|60.01|0|89.72|false|false|english|none|normal|false|false|false||1682743409000
644c05de8b42543b377ad0de||117.2|97.23|121.6|79.47|586,7,0,1|time|60|-1|6|60|0|43.65|false|false|english|none|normal|false|false|false||1682703838000
644ba17f8b42543b37cab440||118.38|96.38|124.98|78.85|592,8,1,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1682678143000
644a739f8b42543b37b1a5fb||112.4|95.72|119|76.89|562,8,1,1|time|60|-1|20|60|0|146.65|false|false|english|none|normal|false|false|false||1682600863000
644a266e8b42543b372893b2||115.16|96.22|119.36|79.74|576,7,1,2|time|60|-1|5|60.02|0|11.98|false|false|english|none|normal|false|false|false||1682581102000
6449daf18b42543b37a61240||107.98|95.96|111.58|73.34|540,8,0,2|time|60|-1|14|60.01|0|166.7|false|false|english|none|normal|false|false|false||1682561777000
6449d9d78b42543b379fec7d||114.6|97.32|115.8|70.6|573,2,0,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1682561495000
644809e68b42543b37696765||110.96|96.9|113.16|75.75|555,2,1,0|time|60|-1|9|60.02|0|28.32|false|false|english|none|normal|false|false|false||1682442726000
644808698b42543b37695394||101.18|93.16|109.98|68.51|506,13,1,2|time|60|-1|11|60.01|0|57.27|false|false|english|none|normal|false|false|false||1682442345000
644807ae8b42543b376949ca||107.4|93.76|114|75.14|537,10,1,3|time|60|-1|14|60|0|64.81|false|false|english|none|normal|false|false|false||1682442158000
6447d13d8b42543b3704dcce||106|94.92|110.6|70.56|530,8,0,1|time|60|-1|4|60|0|64.05|false|false|english|none|normal|false|false|false||1682428221000
6447cfef8b42543b3704cdce||108.8|94.41|117.8|74.24|544,10,0,4|time|60|-1|9|60|0|86.33|false|false|english|none|normal|false|false|false||1682427887000
6447cee58b42543b3704c264||110.58|95.1|120.38|78.54|553,13,0,1|time|60|-1|11|60.01|0|177.55|false|false|english|none|normal|false|false|false||1682427621000
6447c2b18b42543b37ebdca4||112.78|95.82|116.78|75.29|564,4,4,0|time|60|-1|3|60.01|0|91.43|false|false|english|none|normal|false|false|false||1682424497000
64475f388b42543b373e28fd||105|94.76|109.6|72.68|525,6,0,2|time|60|-1|1|60|0|7.27|false|false|english|none|normal|false|false|false||1682399032000
64475ed28b42543b373e2648||106|95.62|111.2|78.51|530,6,1,1|time|60|-1|5|60|0|118.05|false|false|english|none|normal|false|false|false||1682398930000
64469837e695bdeb269aa41e||105.58|94.47|110.18|73.93|528,8,1,3|time|60|-1|14|60.01|0|66.95|false|false|english|none|normal|false|false|false||1682348087000
6446975de695bdeb269a9952||109.18|95.7|112.58|75.67|546,5,1,2|time|60|-1|13|60.01|0|120.33|false|false|english|none|normal|false|false|false||1682347869000
64469571e695bdeb2694683f||109.38|95.7|117.78|76.23|547,9,0,5|time|60|-1|10|60.01|0|78.25|false|false|english|none|normal|false|false|false||1682347377000
64469470e695bdeb26945baa||99.18|94.14|104.18|68.43|496,4,0,3|time|60|-1|2|60.01|0|21.04|false|false|english|none|normal|false|false|false||1682347120000
64466a25e695bdeb26495603||109.78|96.34|112.18|76.6|549,6,0,1|time|60|-1|18|60.01|0|160.4|false|false|english|none|normal|false|false|false||1682336293000
64462d43e695bdeb26e005c7||108.78|95.36|112.38|73.5|544,4,1,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1682320707000
64460536e695bdeb2695df92||106.98|95.26|109.98|71.79|535,6,0,4|time|60|-1|4|60.01|0|53.47|false|false|english|none|normal|false|false|false||1682310454000
6445f2dee695bdeb2676f226||109.38|96.39|112.38|76.02|547,2,0,2|time|60|-1|5|60.01|0|64.64|false|false|english|none|normal|false|false|false||1682305758000
6445f108e695bdeb2676e699||109.78|96.26|112.38|72.32|549,0,0,5|time|60|-1|6|60.01|0|48.76|false|false|english|none|normal|false|false|false||1682305288000
6445efb6e695bdeb2670c63a||113.18|96.65|117.18|76.9|566,4,3,0|time|60|-1|5|60.01|0|21.6|false|false|english|none|normal|false|false|false||1682304950000
6445165de695bdeb26f1704a||101.38|97|104.98|76.38|507,2,4,0|time|60|-1|7|60.01|0|51.11|false|false|english|none|normal|false|false|false||1682249309000
6444f3e4e695bdeb26b9d038||104.37|94.61|110.76|70.84|522,7,0,6|time|60|-1|14|60.02|0|140.75|false|false|english|none|normal|false|false|false||1682240484000
6444cae7e695bdeb266fd744||111.58|95.52|118.58|78.24|558,10,1,2|time|60|-1|4|60.01|0|5.42|false|false|english|none|normal|false|false|false||1682229991000
6444ca89e695bdeb266fd568||112.38|95.6|119.98|77.39|562,11,1,2|time|60|-1|3|60.01|0|8.84|false|false|english|none|normal|false|false|false||1682229897000
6444c8cde695bdeb2669b521||120.4|98.24|123|79.97|602,0,0,3|time|60|-1|2|60|0|4.3|false|false|english|none|normal|false|false|false||1682229453000
6444c865e695bdeb2669b2da||109.98|93.91|119.58|74.24|550,17,2,2|time|60|-1|1|60.01|0|7.92|false|false|english|none|normal|false|false|false||1682229349000
6444c80fe695bdeb2669b0d5||108.8|97.38|112.2|75.52|544,2,1,2|time|60|-1|10|60|0|24.78|false|false|english|none|normal|false|false|false||1682229263000
6443ed98e695bdeb26eb600f||110|95.21|120|79.57|550,16,1,3|time|60|-1|14|60|0|54.92|false|false|english|none|normal|false|false|false||1682173336000
6443ed07e695bdeb26eb5c24||111.18|95.36|118.58|77.65|556,6,6,3|time|60|-1|8|60.01|0|89.88|false|false|english|none|normal|false|false|false||1682173191000
6443df40e695bdeb26d2a1e2||112.6|96.79|115.4|70.54|563,2,1,0|time|60|-1|2|60|0|18.33|false|false|english|none|normal|false|false|false||1682169664000
6443decee695bdeb26d29e99||112.38|95.98|115.58|72.15|562,4,0,1|time|60|-1|15|60.01|0|69.87|false|false|english|none|normal|false|false|false||1682169550000
6440cb50003d990608f81385||116.78|97.71|119.58|81.24|584,5,0,1|time|60|-1|20|60.01|0|183.6|false|false|english|none|normal|false|false|false||1681967952000
6440c7f8003d990608f1ee17||111.36|96.29|114.96|74.13|557,4,0,1|time|60|-1|3|60.02|0|20.51|false|false|english|none|normal|false|false|false||1681967096000
6440c79a003d990608f1ec16||113.2|96.95|116|75.29|566,6,0,2|time|60|-1|22|60|0|162.9|false|false|english|none|normal|false|false|false||1681967002000
6440a901003d990608ba88b6||110.78|97.78|114.78|74.13|554,4,1,2|time|60|-1|3|60.01|0|88.06|false|false|english|none|normal|false|false|false||1681959169000
64400e6a003d990608aa4133||104.98|95.25|116.78|79.73|525,13,0,5|time|60|-1|4|60.01|0|16.95|false|false|english|none|normal|false|false|false||1681919594000
64400e0f003d990608aa3c61||108.56|97.03|112.56|75.37|543,5,0,1|time|60|-1|2|60.02|0|28.6|false|false|english|none|normal|false|false|false||1681919503000
64400cc5003d990608aa2b60||110.58|96.39|112.78|75.53|553,2,0,1|time|60|-1|19|60.01|0|185.44|false|false|english|none|normal|false|false|false||1681919173000
643d5fb87e559c681d63ea80||116.38|96.12|121.18|75.51|582,8,0,1|time|60|-1|7|60.01|0|116.64|false|false|english|none|normal|false|false|false||1681743800000
643d5ea77e559c681d5dd0aa||106.98|95.99|112.38|76.54|535,10,0,3|time|60|-1|1|60.01|0|1.56|false|false|english|none|normal|false|false|false||1681743527000
643d5e667e559c681d5dcd07||108.58|97.16|109.78|72.82|543,2,0,0|time|60|-1|5|60.01|0|86.56|false|false|english|none|normal|false|false|false||1681743462000
643ce04bb32f409c5218a41c||107.4|94.95|116.2|76.7|537,8,6,1|time|60|-1|7|60|0|33.61|false|false|english|none|normal|false|false|false||1681711179000
643c3795b32f409c52f28b6d|true|122.58|97.07|128.98|80.87|613,10,0,0|time|60|-1|15|60.01|0|161.35|false|false|english|none|normal|false|false|false||1681667989000
643c1c6fb32f409c52c76d61||114.78|95.02|122.58|79.16|574,14,2,4|time|60|-1|1|60.01|0|3.2|false|false|english|none|normal|false|false|false||1681661039000
643c1c24b32f409c52c76afa||107.8|95.18|114|77.73|539,6,6,3|time|60|-1|18|60|0|143.46|false|false|english|none|normal|false|false|false||1681660964000
643bea08b32f409c526b4737||114.38|95.48|121.78|79.71|572,12,1,1|time|60|-1|6|60.01|0|74.16|false|false|english|none|normal|false|false|false||1681648136000
643be937b32f409c526b4130||110.8|95.67|117.2|73.94|554,9,0,0|time|60|-1|8|60|0|76.92|false|false|english|none|normal|false|false|false||1681647927000
643b90c0b32f409c52d23a17||107.98|93.89|113.78|76.66|540,13,0,5|time|60|-1|8|60.01|0|44.28|false|false|english|none|normal|false|false|false||1681625280000
643b8b3bb32f409c52c60612||112.78|96.15|116.58|73.58|564,6,1,1|time|60|-1|5|60.01|0|13.05|false|false|english|none|normal|false|false|false||1681623867000
643b5c67b32f409c52768483||100.18|94.14|105.78|72.73|501,7,2,5|time|60|-1|2|60.01|0|84.66|false|false|english|none|normal|false|false|false||1681611879000
643a7f50b32f409c52f4edbd||103|96.67|105.6|76.52|515,3,0,1|time|60|-1|16|60|0|174.21|false|false|english|none|normal|false|false|false||1681555280000
643a3982b32f409c527aade5||110.78|96.51|116.98|82.3|554,7,0,1|time|60|-1|3|60.01|0|18.26|false|false|english|none|normal|false|false|false||1681537410000
643a391cb32f409c527aabb3||104.38|97.25|106.18|71.94|522,5,0,0|time|60|-1|4|60.01|0|86.92|false|false|english|none|normal|false|false|false||1681537308000
643a0efcb32f409c52315a8f||104.2|96.44|110.8|73.79|521,10,0,5|time|60|-1|3|60|0|60.5|false|false|english|none|normal|false|false|false||1681526524000
643a0dffb32f409c5231549a||103.2|93.24|108.4|75.27|516,11,3,2|time|60|-1|3|60|0|5.42|false|false|english|none|normal|false|false|false||1681526271000
643a0d4db32f409c5231505c||112.4|97.74|112.4|77.48|562,0,0,0|time|60|-1|2|60|0|12.55|false|false|english|none|normal|false|false|false||1681526093000
643a0c3ab32f409c52314a51||105.98|96.08|109.58|75.7|530,5,0,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1681525818000
643a0bf7b32f409c522b4126||113.4|96.64|116.8|76.84|567,6,1,1|time|60|-1|1|60|0|0.7|false|false|english|none|normal|false|false|false||1681525751000
64398522b32f409c52421f2b||107.8|96.34|111.8|72.87|539,6,1,0|time|60|-1|4|60|0|76.88|false|false|english|none|normal|false|false|false||1681491234000
64398422b32f409c524213c6||113.18|97.3|116.38|79.08|566,9,0,2|time|60|-1|12|60.01|0|32.65|false|false|english|none|normal|false|false|false||1681490978000
